calBP,PrDens,MKDE,PerCap,spdPerCap
3470,1.33385694844146,0.000976808894280672,-0.0215264478109178,-0.114236474426148
3440,1.18986306879825,0.0009560063740763,-0.014438688610249,0.0130114067088204
3410,1.20544601932313,0.000942302069905598,0.0116910045350176,0.0284887116436925
3380,1.24028147598395,0.000953383176096493,0.0136391948124492,0.0475939013722741
3350,1.30073859351614,0.000966475637318083,0.0111364343736877,0.0460526180639731
3320,1.36204176272999,0.000977298884157738,0.0101186000913502,0.0132049584063995
3290,1.38014674222413,0.000987237980806464,-0.00162821028353211,0.0269848808492508
3260,1.41789688849113,0.000985631857681743,-0.0200020947241013,0.0356177229093043
3230,1.46930930851482,0.000966113015526211,-0.0263563470099601,0.0362106185621626
3200,1.52348892623379,0.000940982435526034,-0.0630691952377944,-0.0912193686503882
3170,1.39066726974454,0.000883468182787133,-0.0737484766161414,-0.167317349345813
3140,1.17640871137753,0.000820658282555211,-0.0695323709360993,-0.215472801921668
3110,0.948373877302696,0.000765534613454378,-0.0678111235097978,-0.0910369632272675
3080,0.865850141324511,0.000715343829378555,-0.0495222696312485,0.00554029827664621
3050,0.870660522539192,0.000680781251344433,0.00787220345517881,0.019985763222849
3020,0.888236386089376,0.000686161649873422,0.0128880155211082,0.0334282862892202
2990,0.918430462769796,0.000695062143519116,0.037552231835158,0.0422588385952493
2960,0.958074013179371,0.000721659548737156,0.0429150676017054,0.0383634473673052
2930,0.99554316269551,0.000753303767494847,0.0588152676382592,0.0334087494199366
2900,1.02936483894335,0.000798938381907445,0.0737875932549681,0.0900002332587074
2870,1.12630479804254,0.000860119572207198,0.0777956895027865,0.111783547198762
2840,1.25951374683072,0.000929704790825192,0.107206519529707,0.093973582481249
2810,1.38361454955143,0.00103491401615061,0.10027232288024,0.0632018605202789
2780,1.47388411941173,0.00114406838693883,0.0895647021179018,0.171312021823354
2750,1.74929560607185,0.00125126541603824,0.0815215677939314,0.108772090790715
2720,1.95030405659786,0.00135754366747199,0.0629874423847259,0.0978097039297609
2690,2.15070348470846,0.00144580228534331,0.0369583136879452,-0.00955464364894909
2660,2.13025213757,0.00150023640038636,0.0318999637537845,-0.0249970554722747
2630,2.07766214261634,0.00154886539506456,0.00695332653340319,0.0164895748667919
2600,2.11220593154312,0.00155967269170074,0.00187374375482641,0.0221862912551828
2570,2.15959166061131,0.00156259785831693,-0.0176205370070681,0.00454586031839932
2540,2.1694312103101,0.00153530520667217,-0.0337475872992732,-0.0245058976172536
2510,2.1169134765058,0.0014843568869398,-0.0319891726695154,-0.0657686523288917
2480,1.9821665589687,0.00143762498071226,-0.0237364625626011,-0.075135211132369
2450,1.83869348526497,0.0014039026568213,-0.0196666315406571,-0.0680060177677512
2420,1.71780830890444,0.00137656234765386,0.0418697998812787,-0.0206310246868642
2390,1.68273124533062,0.00143542236769442,0.0598908780613936,0.141881601492016
2360,1.93924712157294,0.0015240176169158,0.0690158687445175,0.218368730390015
2330,2.41251204382749,0.00163291357022619,0.0803428463526981,0.0486824777614207
2300,2.53286487621183,0.00176952072299689,0.0677281892626835,0.0880989944319622
2270,2.76613217765594,0.00189351884582259,0.0299448426423394,0.015659964442944
