calBP,PrDens,MKDE,PerCap,spdPerCap
3470,9.29303907619438,0.00233466255016746,0.0169635063253271,-0.00204345300837439
3440,9.27406857680048,0.00237460443248786,0.0324079607363101,0.0858615726922518
3410,10.1055396446603,0.00245282109533268,0.0357895415694243,0.0672788665273965
3380,10.8088216448635,0.00254219624593649,0.0351481790993571,0.0409620692879784
3350,11.2607664521764,0.00263313868314016,0.0300980209210229,0.0306013161663197
3320,11.6106874418156,0.00271359567068127,0.018206333736754,0.00873726394334096
3290,11.7125775547752,0.00276345277949668,0.00941272510869506,-0.00475075410253911
3260,11.6570659443176,0.00278958720598953,-0.00297227098121855,-0.00394176121267975
3230,11.6112070157752,0.00278130810684575,-0.0102476146102193,-0.0134497750123268
3200,11.4560844142566,0.00275295187328,-0.0160400234859974,-0.0247458802213223
3170,11.1760723824708,0.00270914671762659,-0.0102907996627515,-0.0235541153517742
3140,10.9159059081408,0.00268141039076394,-0.00622576624168492,-0.0200553025202099
3110,10.6991647819631,0.00266476841475302,0.00749310517123281,0.0181571950796804
3080,10.8952059974585,0.00268481080081919,0.011972549659137,0.0318495473592675
3050,11.2477985279813,0.00271714802469429,0.0173669501649805,0.0352934520077146
3020,11.6518605964249,0.0027647487422728,0.015704699598575,0.0246168945013561
2990,11.9422528325378,0.00280851102806341,0.0105341090165609,0.0102182173187662
2960,12.0649069532754,0.00283825256467375,0.000221256579958862,0.00763572836923077
2930,12.1573839207557,0.00283888061620701,-0.0134604966677676,-0.00365890355470988
2900,12.1129825052961,0.00280092390432627,-0.0268421069705722,-0.0434508759812018
2870,11.5979335008145,0.00272674126838223,-0.0363180126027576,-0.0612973604458849
2840,10.9083611734765,0.00262948815403622,-0.0226618785926833,-0.0657587421266084
2810,10.214117512367,0.00257056914199672,-0.0105788381714618,-0.0514578448191032
2780,9.70181506753797,0.00254351883969048,0.0398854313138992,0.0395156904752971
2750,10.0928643972958,0.00264701852990311,0.0551481025784941,0.119517409737709
2720,11.3741824369841,0.00279709681121657,0.0775725957689284,0.129710985954583
2690,12.9494986684714,0.00302271254484368,0.0645046188665139,0.0976604087135655
2660,14.2779656210465,0.00322411740774477,0.0407936470471677,0.0209496289450595
2630,14.5802389042232,0.00335836043068615,0.0254378091175917,-0.00293559360829176
2600,14.5375000107924,0.00344488560197482,0.00989201560228814,-0.00649129213599009
2570,14.4434384720468,0.00347913156564869,0.0048444884260519,0.00283175452783846
2540,14.484396708804,0.00349602707024594,0.00126026449519756,0.00170680298761638
2510,14.5091398301904,0.00350043576651508,-0.00782506024555296,0.00360760054950182
2480,14.5615775413002,0.00347315153535388,-0.0142248839979162,-0.00449218096091286
2450,14.4963110042108,0.00342409608885793,-0.0358655450110321,-0.0210437403335737
2420,14.1944417684236,0.00330346519358755,-0.0447592162723973,-0.035740159529885
2390,13.6960888091563,0.00315886491809988,-0.0595038112652562,-0.108291342318718
2360,12.2904060412091,0.00297638342784008,-0.0531724437855967,-0.0794081783162843
2330,11.3521912056055,0.00282225583000298,-0.0349553054743002,-0.0541087796965476
2300,10.7542605185122,0.00272530731911134,-0.0186602160471816,0.0231056699422862
2270,11.0056378498406,0.00267492403914817,-0.00238337771453079,0.0156392517942261
2240,11.1791107487612,0.00266855627621165,0.00350899888471545,-0.0189692911707384
2210,10.9690495964104,0.00267793668550638,0.00773876123428163,-0.00356127587781252
2180,10.9300552606865,0.00269874099407646,0.0216804205861694,0.026322351945157
2150,11.2215799983014,0.00275788970146796,0.026423340393686,0.0490101197795649
2120,11.7852509452116,0.00283173366552284,0.032761028291934,0.0451603724461447
2090,12.329678006782,0.00292604053252884,0.0255044295753084,0.0511773457808604
2060,12.9771036638669,0.00300162732905135,0.00460870053429652,0.0285915294252543
2030,13.3534940530922,0.00301549285701752,-0.0107093238085216,-0.0331702772012159
2000,12.9178206039889,0.00298337127478255,-0.0334800136790703,-0.0582204340587098
1970,12.1872139607971,0.002885141506093,-0.0318930464950018,-0.083178239079142
1940,11.2145173068504,0.00279457741274714,-0.0295487442268163,-0.0370025939194134
1910,10.8071346651979,0.00271320924348477,-0.00757816626041841,-0.00654208779302445
1880,10.7366642047348,0.00269272580422032,0.0041074403513246,0.0204605466099412
1850,10.958604995469,0.00270380876055291,0.0198479641511273,0.0491456435255944
1820,11.5106263080842,0.00275800997242755,0.022459423228085,0.0467487941810312
1790,12.06151046958,0.00282065412821472,0.0188668775300549,0.033872217266643
1760,12.4770586111942,0.00287437625503641,0.0165517002754649,-0.0157696641883387
1730,12.2818428756757,0.00292234798091829,0.0124212452802945,0.0176333549298797
1700,12.5003336718302,0.00295887355894716,0.02261261537517,-0.0309478044230653
1670,12.1194007127428,0.00302654364402634,0.0358651428386443,0.018617977407775
1640,12.3471530061759,0.00313706107956038,0.0522468175838196,0.0542533924669342
1610,13.0355325657704,0.00330531975435719,0.0607282237659401,0.103301729777638
1580,14.4541364473709,0.00351226609777085,0.0513361806007922,0.125054650840319
1550,16.3795774889689,0.00369728076715122,0.0430824385933475,0.0426403012587473
1520,17.0931121655334,0.0038600497046831,0.0149051391697075,0.00770268136249319
1490,17.2252833447874,0.00391801520148594,0.00449193659232172,-0.0104384027777704
1460,17.046414078132,0.00393565426445564,-0.0139178022156976,-0.0362453128687865
1430,16.4396245330125,0.00388125802294567,-0.0155140803992397,-0.0601096014023859
1400,15.480558546723,0.00382150855138407,-0.0147907038515358,-0.0311401236150619
1370,15.0059205374635,0.0037654017028718,-0.00553967386280174,-0.00885819936420829
1340,14.8735821071553,0.00374460027523408,0.00533542664782871,0.0400344429719439
1310,15.4811177144828,0.00376463270859584,0.0193188197926677,0.0237665707544874
1280,15.8534578924003,0.00383806802739699,0.0288747371112263,0.00811911095104057
1250,15.9826978226962,0.00395050673979019,0.0538464039409829,0.00902263336240194
1220,16.1275563653343,0.00416905863440214,0.0626221379647296,0.0983353636694004
1190,17.7940609667565,0.00443848188926454,0.0802138106267201,0.0905361190338194
1160,19.4802448435107,0.00480917817423137,0.0777154467970007,0.12142410062836
1130,21.9952158364939,0.00519783222347973,0.0723175082013059,0.0768385670871612
1100,23.7519239309734,0.00558765202023217,0.0630137605658119,0.0635082367350028
1070,25.3092963157919,0.00595108125951416,0.0516337240304212,0.0478185768092456
1040,26.5489539685529,0.0062664289777511,0.0502404441219086,0.0341468970962371
1010,27.4711742399419,0.00658929982975484,0.0494260561326767,0.00981176538070194
980,27.7420416268948,0.00692316580731552,0.0619703298474708,0.0423366118594388
950,28.9417625429914,0.00736576917855526,0.0656732144720964,0.111109691521119
920,32.3429256110658,0.00786574059878441,0.064252589767074,0.107431031051296
890,36.0110683465521,0.0083877246488566,0.0581640061345476,0.0790422794988017
