calBP,PrDens,lo,hi,logFit3
2721,0.289369116411203,0.20109051504438,0.284718098436141,0.230186889170841
2720,0.290452762047504,0.200956185757029,0.284824831710623,0.230198144803215
2719,0.291547465753068,0.200826879024718,0.284927587036095,0.230209466074985
2718,0.292654651916091,0.200699551731584,0.285029515702609,0.230220853367597
2717,0.293780629453434,0.200577602912457,0.285126895341952,0.230232307064698
2716,0.294927510504594,0.200452081146488,0.285222624759856,0.230243827552148
2715,0.296087849784226,0.200261169945477,0.285377700983162,0.230255415218033
2714,0.297269656530704,0.200072481542729,0.285591787315247,0.230267070452679
2713,0.298472050852574,0.19989168412983,0.285799956526507,0.230278793648662
2712,0.299688249192897,0.19971490225262,0.286003954057029,0.230290585200822
2711,0.300917818900382,0.199546387370594,0.286243602251799,0.230302445506277
2710,0.302159987012289,0.199387747514465,0.286493042508071,0.230314374964434
2709,0.303413097145606,0.19924406239506,0.286744917756438,0.230326373977005
2708,0.304683613222333,0.199112492459473,0.287002141895515,0.230338442948017
2707,0.305959810790712,0.199003884202179,0.287273538056965,0.230350582283824
2706,0.307245030240006,0.198912637591567,0.28756362427694,0.230362792393127
2705,0.308531558276879,0.198841745906649,0.287883255636851,0.230375073686978
2704,0.30981442931655,0.198787184692795,0.288218727418588,0.230387426578801
2703,0.311083879359545,0.198742955500341,0.288567216059243,0.230399851484403
2702,0.31234296968496,0.198704338771492,0.288923857207937,0.230412348821984
2701,0.31359045119002,0.198663880367305,0.289279131527924,0.230424919012157
2700,0.314829979355297,0.19862299104896,0.289635631777658,0.230437562477956
2699,0.316061093264027,0.198581290150592,0.289993116375276,0.230450279644854
2698,0.317295182582224,0.198543398489148,0.290446191021073,0.230463070940773
2697,0.318536457136608,0.198510901735702,0.290918424410594,0.2304759367961
2696,0.319782877156048,0.19848276946211,0.291387399026571,0.230488877643703
2695,0.321034066562531,0.19845907506701,0.291851484562449,0.23050189391894
2694,0.322281060064608,0.198438604954067,0.292266905869759,0.230514986059676
2693,0.323516849063759,0.198418777959361,0.292457164562122,0.2305281545063
2692,0.324736323157319,0.19839817590484,0.292612205020982,0.230541399701733
2691,0.325923029346395,0.19837493634411,0.292778646386657,0.230554722091447
2690,0.327071865178044,0.198349593656913,0.293014341324797,0.230568122123478
2689,0.328159643934922,0.198323443829275,0.29329855622738,0.230581600248442
2688,0.329179807313166,0.198300433784858,0.293546272213132,0.230595156919546
2687,0.330143063954511,0.198281541488756,0.293777546863281,0.230608792592605
2686,0.331043781635336,0.198260563745299,0.294005335978404,0.230622507726059
2685,0.331897095668198,0.19823251311395,0.294235115915165,0.230636302780982
2684,0.332704807029862,0.198196297760331,0.294463812321398,0.230650178221105
2683,0.333475120174046,0.198152764965028,0.294691626194355,0.230664134512821
2682,0.334210463536752,0.198099042403899,0.294929029914837,0.230678172125209
2681,0.334917098373493,0.198031808305606,0.295144006503901,0.230692291530044
2680,0.335597150041456,0.19794986639747,0.295332336348203,0.230706493201815
2679,0.336252658361198,0.197855483223929,0.295541651832015,0.230720777617738
2678,0.336886006107567,0.197755556703679,0.295999304592949,0.230735145257773
2677,0.337505193790376,0.197654748444816,0.296455751068707,0.230749596604639
2676,0.338107723496427,0.197567991511633,0.296918064312972,0.230764132143829
2675,0.338709527307042,0.197487446090939,0.297385451735854,0.230778752363627
2674,0.339305104559785,0.197419294361008,0.297858899784564,0.230793457755122
2673,0.339901756231298,0.197360915013144,0.298339807680788,0.230808248812227
2672,0.340501606019498,0.197312053147325,0.298825227283383,0.230823126031689
2671,0.34109742745364,0.197279596771758,0.299315402194421,0.230838089913111
2670,0.341690089497964,0.197264749519035,0.29981013648065,0.230853140958966
2669,0.342280352866056,0.197268448342451,0.300309045597828,0.230868279674612
2668,0.342859941657394,0.1972976664084,0.300812872109752,0.23088350656831
2667,0.34342095759785,0.197352264397018,0.301321346892829,0.230898822151238
2666,0.343954312028839,0.197434380509392,0.301831654533953,0.23091422693751
2665,0.34446104251949,0.197534929747002,0.302339974958664,0.230929721444192
2664,0.344941233274989,0.197650424098887,0.302843424283773,0.230945306191316
2663,0.345387818297392,0.197777228685333,0.303338487153874,0.230960981701901
2662,0.345816784468211,0.197910546033364,0.303826528364812,0.230976748501966
2661,0.346228285683237,0.198048730420216,0.304306298369363,0.23099260712055
2660,0.346630460185059,0.198189464187977,0.304780419834704,0.231008558089725
2659,0.347031185374893,0.198258646968347,0.305264880177622,0.231024601944617
2658,0.347455849837587,0.198270566573077,0.305754217553877,0.231040739223422
2657,0.347887615681478,0.198284192447725,0.306246580096359,0.231056970467422
2656,0.348336756349138,0.198299211408794,0.306744735803897,0.231073296221003
2655,0.348789959151673,0.198296273883308,0.307243991079218,0.231089717031672
2654,0.349238734742956,0.198190716744776,0.307740715883483,0.231106233450078
2653,0.349666812704955,0.19809615716534,0.308226550794764,0.231122846030023
2652,0.350066345296946,0.197903874053452,0.308694830467561,0.231139555328486
2651,0.350435330970224,0.197656913787492,0.309140987064841,0.231156361905637
2650,0.350771703066074,0.197431533928955,0.30955995285813,0.231173266324856
2649,0.351066576792437,0.197233993289498,0.309934288720257,0.231190269152752
2648,0.351314753046408,0.197059472268512,0.310258428703126,0.23120737095918
2647,0.351512785568499,0.196908603661096,0.310526310520295,0.231224572317259
2646,0.35166751521834,0.19677044527058,0.310745441024622,0.23124187380339
2645,0.351782162429632,0.196645876749173,0.310915763357731,0.231259275997277
2644,0.351856376530308,0.196533398477506,0.311039138387664,0.231276779481942
2643,0.351891084706956,0.196432172795443,0.311119986902608,0.231294384843746
2642,0.351903862251379,0.196335068231417,0.311143055828911,0.231312092672406
2641,0.351901701964748,0.196244394240352,0.311114574097786,0.231329903561014
2640,0.351885897510605,0.196160113873042,0.311077550327099,0.231347818106059
2639,0.351866422574423,0.196082666306668,0.311040139852869,0.231365836907441
2638,0.351846612580684,0.196010774362019,0.311003196538134,0.231383960568494
2637,0.351832065428137,0.19594144827268,0.310969771310529,0.231402189696002
2636,0.351831937185337,0.195876529771441,0.310944602536772,0.231420524900221
2635,0.351830936412366,0.195817604378376,0.310920342443599,0.231438966794898
2634,0.35183282173556,0.195767701811152,0.310900289692932,0.231457515997288
2633,0.351832406152979,0.195730033431136,0.31088300337873,0.231476173128178
2632,0.351822955788671,0.195704751847729,0.310864426205261,0.231494938811902
2631,0.351811229558503,0.195692077275091,0.310850694199416,0.231513813676364
2630,0.351797507080026,0.195692093962232,0.310842242729998,0.231532798353055
2629,0.351784459754824,0.195704940844523,0.310841154605576,0.231551893477078
2628,0.35177406027443,0.195727333870168,0.310846390273097,0.231571099687162
2627,0.351767870946965,0.195759270135908,0.310858436995392,0.231590417625686
2626,0.351772464605747,0.195803673436767,0.310881666427405,0.2316098479387
2625,0.351781126334688,0.195854027293729,0.310907724233006,0.231629391275941
2624,0.351808755432752,0.195912721238498,0.310946115687033,0.23164904829086
2623,0.351865290564425,0.195981322878641,0.311001014354967,0.231668819640635
2622,0.351947034029083,0.196052864333559,0.311068023948837,0.2316887059862
2621,0.352055226902565,0.196122992847332,0.311145857256833,0.231708707992258
2620,0.352187529604417,0.196190436741186,0.311232763884283,0.231728826327308
2619,0.352333866698302,0.196253109367418,0.311323800127587,0.231749061663664
2618,0.352491206423655,0.19630981033607,0.31135979748765,0.231769414677474
2617,0.352650688636251,0.196360744598535,0.311371370432204,0.231789886048745
2616,0.352806229649105,0.196402966750175,0.311380867638377,0.231810476461361
2615,0.352959466753145,0.19643954931307,0.311388900512374,0.231831186603108
2614,0.353108838491932,0.196470470115037,0.31139542243245,0.231852017165693
2613,0.353252919722892,0.196496080557732,0.311400769892102,0.231872968844766
2612,0.353397315189807,0.196518661367792,0.311405944614723,0.231894042339944
2611,0.353532807688976,0.196537598311183,0.311411251688025,0.23191523835483
2610,0.353681038107505,0.196554581827575,0.311418490037751,0.231936557597038
2609,0.353828801081582,0.196568530906618,0.311426486104028,0.231958000778211
2608,0.353984487906902,0.196579557896731,0.311435248564358,0.23197956861405
2607,0.354153026575144,0.196591179860567,0.311446174024194,0.232001261824329
2606,0.35432743336894,0.196601233505663,0.311458898019365,0.232023081132923
2605,0.354514459024782,0.196611846638063,0.311474203661446,0.232045027267829
2604,0.35471361889668,0.196622960204875,0.31149232014004,0.232067100961186
2603,0.354919179025835,0.196636456606984,0.311511169171507,0.232089302949304
2602,0.355127351950634,0.196653578911408,0.31153113658505,0.232111633972681
2601,0.355341074310635,0.19667310600644,0.311551768620141,0.232134094776029
2600,0.355549271343667,0.196694386495378,0.311570288155466,0.232156686108299
2599,0.355762993703667,0.196713913590411,0.311590920190557,0.232179408722699
2598,0.355981978904859,0.196736006540754,0.311612185813494,0.232202263376723
2597,0.356201256751743,0.19675373127531,0.311635110894144,0.232225250832171
2596,0.356420447362351,0.196767183138705,0.311659811403543,0.232248371855177
2595,0.356639130691932,0.196776402886502,0.311686402988663,0.232271627216227
2594,0.356859964406596,0.196780100612041,0.311714519921922,0.232295017690186
2593,0.357077728718099,0.196775410869282,0.311747121236863,0.232318544056326
2592,0.357298671401884,0.196763682019704,0.3117853399816,0.232342207098341
2591,0.357524877953303,0.196740577868725,0.311835069122598,0.232366007604382
2590,0.357757944761333,0.196711000189724,0.311893464631848,0.232389946367072
2589,0.357985787668138,0.196675876015585,0.311956977901147,0.232414024183538
2588,0.358215569996165,0.19663903843683,0.312025546481357,0.232438241855431
2587,0.358438216527116,0.196601289543736,0.312093705513415,0.232462600188953
2586,0.35865618092,0.196564686692135,0.312159317196743,0.232487099994881
2585,0.358857658233341,0.196529965912523,0.312219066337254,0.232511742088594
2584,0.35904503151459,0.196499915955682,0.312269914107221,0.232536527290096
2583,0.359220352627285,0.196477945464916,0.312308809999646,0.232561456424042
2582,0.359375466377034,0.196461817234819,0.312335626892429,0.232586530319764
2581,0.359522011066515,0.196452363458042,0.312354530385962,0.232611749811297
2580,0.359664828044576,0.19644777968868,0.312368948377097,0.232637115737403
2579,0.35980211969567,0.196444972497706,0.312381253868466,0.2326626289416
2578,0.359933649455768,0.196443806634911,0.312391588587666,0.232688290272184
2577,0.360070941106862,0.196440999443937,0.312403894079035,0.23271410058226
2576,0.360213758084923,0.196436415674574,0.31241831207017,0.232740060729762
2575,0.360349158247865,0.196432545764649,0.312432605066828,0.232766171577486
2574,0.360482978100614,0.196425941047664,0.312448781560893,0.232792433993113
2573,0.36059697769082,0.196419661953514,0.312461888360344,0.232818848849235
2572,0.360689870666603,0.19641224363277,0.312473521513255,0.232845417023385
2571,0.360744050271848,0.196408699141064,0.312478488695628,0.232872139398061
2570,0.360765109564214,0.19640771621726,0.312479089213649,0.232899016860754
2569,0.360749631088344,0.196414258867281,0.312470570095885,0.232926050303976
2568,0.360693578083469,0.19643068779741,0.312449316914727,0.232953240625287
2567,0.360596464151183,0.196456235015147,0.312415722825374,0.232980588727321
2566,0.360453370488057,0.196491071382213,0.312367654673729,0.233008095517817
2565,0.360276117455155,0.196531596535481,0.312308836867532,0.233035761909644
2564,0.360056781455147,0.196575348516572,0.312240914000388,0.233063588820829
2563,0.359792892536301,0.196617447756422,0.312166696352093,0.233091577174585
2562,0.359497733555228,0.196659263376096,0.312087783367195,0.233119727899343
2561,0.359175305748986,0.196700735457302,0.312007348493476,0.233148041928775
2560,0.358831781459178,0.196738928358774,0.311925121634982,0.233176520201825
2559,0.358467405321305,0.196773232811695,0.311840705888946,0.233205163662739
2558,0.358084256833374,0.1968005159154,0.31175134073904,0.233233973261089
2557,0.357694630081224,0.196821851369637,0.311660221140933,0.233262949951808
2556,0.357296286264267,0.196830779311562,0.311565039645581,0.233292094695216
2555,0.356894363094779,0.196830330594806,0.31146834930083,0.233321408457048
2554,0.356498278972116,0.196816661185486,0.311373340998666,0.233350892208486
2553,0.356111586824644,0.196790240780474,0.311284035457592,0.233380546926185
2552,0.355738145990156,0.196752980385859,0.311199583156218,0.233410373592309
2551,0.355383774001122,0.19670785911166,0.311126649443148,0.233440373194552
2550,0.355039735127683,0.196658675494934,0.311060483111196,0.233470546726176
2549,0.354705893222986,0.196604663456555,0.31100307621818,0.233500895186037
2548,0.354366330754687,0.196553555118293,0.310940450754164,0.233531419578613
2547,0.35401671792048,0.196504631200166,0.310869116812864,0.233562120914041
2546,0.353654630263745,0.196462866832123,0.310787995276081,0.233593000208142
2545,0.353279709596443,0.196431926474922,0.31062646607029,0.233624058482454
2544,0.352897995966095,0.196415069576265,0.310335092335433,0.23365529676426
2543,0.352511037556979,0.19641017753599,0.310041775953939,0.233686716086626
2542,0.352123547442958,0.196416910472799,0.3097491397536,0.233718317488422
2541,0.351751306311653,0.196440576394811,0.309467595415816,0.233750102014363
2540,0.351402072232656,0.196479076954469,0.309198688901519,0.233782070715032
2539,0.351099013271505,0.196531435579954,0.308955910522147,0.233814224646919
2538,0.350843813422173,0.196591327775556,0.308735041884551,0.233846564872448
2537,0.35062868888594,0.196647782376911,0.308538807284688,0.233879092460009
2536,0.35045776651059,0.196685190752206,0.308383018286864,0.233911808483993
2535,0.350314992595481,0.196708856296257,0.308265402337999,0.233944714024822
2534,0.350200474240384,0.196722924592742,0.308184405502069,0.233977810168981
2533,0.350092939146352,0.196733968755078,0.308119188703777,0.234011098009053
2532,0.349992779263871,0.196743953092476,0.30805691562816,0.234044578643747
2531,0.349895021356905,0.196754463579465,0.307990908618125,0.234078253177937
2530,0.349787815534082,0.196767290228283,0.307912953482584,0.234112122722689
2529,0.34966657813069,0.196784299391632,0.307816863361923,0.234146188395298
2528,0.349533235064562,0.196807496475051,0.307698634411837,0.234180451319321
2527,0.349389458840361,0.196835798104713,0.307568058106527,0.234214912624608
2526,0.349224329147971,0.196871660886694,0.307416270158122,0.234249573447338
2525,0.349043975246476,0.196913873185715,0.307246962057711,0.234284434930052
2524,0.348852755918707,0.196960067302521,0.307066654176255,0.234319498221686
2523,0.348650761207603,0.197010799339832,0.306875368876987,0.234354764477606
2522,0.34842943882181,0.197064334648351,0.306672336137773,0.234390234859644
2521,0.348187593478552,0.19711935097559,0.306458317693861,0.234425910536128
2520,0.347932078938002,0.197173881514174,0.30623419943305,0.234461792681921
2519,0.34765398167914,0.197226698397818,0.305999442714617,0.234497882478452
2518,0.347352771370129,0.197276236166906,0.305753855632264,0.234534181113756
2517,0.347036301522894,0.19724761428414,0.305500302607345,0.234570689782502
2516,0.346704811139247,0.197218636976259,0.305239084035103,0.234607409686035
2515,0.34636593134243,0.197189300700157,0.304974017959578,0.234644342032406
2514,0.346019842887621,0.197159501757592,0.304705050335189,0.234681488036412
2513,0.345665720289281,0.197128925010154,0.30443549266126,0.234718848919629
2512,0.345304397245995,0.197097787495544,0.304178265153137,0.234756425910449
2511,0.344929850427251,0.197064233732565,0.304179292366187,0.234794220244114
2510,0.344548541372873,0.197029892446129,0.304238986895353,0.234832233162756
2509,0.344154280294256,0.196993119598975,0.304299316339816,0.234870465915429
2508,0.343744058912551,0.196955108502124,0.304364992262358,0.234908919758151
2507,0.343322532628462,0.196911407068595,0.304429470453101,0.234947595953934
2506,0.342884984288124,0.196863962910124,0.304495395805084,0.234986495772827
2505,0.342436581397928,0.196814093259258,0.304561372961051,0.235025620491949
2504,0.341984582841568,0.196763195311669,0.304628606874287,0.235064971395528
2503,0.341522420404707,0.196710007516545,0.304696026418508,0.235104549774938
2502,0.341047738800266,0.196656704309152,0.304765355773655,0.235144356928738
2501,0.340573057195825,0.19660340110176,0.304834685128802,0.235184394162708
2500,0.340093304404472,0.19655015660916,0.304901955656205,0.235224662789885
2499,0.339608916983746,0.196497113396982,0.304998010000677,0.235265164130606
2498,0.339132187364059,0.196446114885381,0.305208307970744,0.235305899512543
2497,0.338664969224986,0.196393282434409,0.305412337650433,0.235346870270743
2496,0.33820715004429,0.19634140848421,0.305604817108854,0.235388077747664
2495,0.337749602434101,0.196287462573261,0.305791199783138,0.235429523293216
2494,0.337297663970449,0.196370868605139,0.305971835504348,0.235471208264801
2493,0.336851625956572,0.196496399282639,0.306146583493614,0.235513134027349
2492,0.336411752114751,0.196621494642006,0.306315499703532,0.235555301953359
2491,0.335971878272929,0.196746590001372,0.30648441591345,0.23559771342294
2490,0.335532004431108,0.196871685360738,0.306653332123368,0.235640369823848
2489,0.335078429095931,0.196791963129904,0.306828495253553,0.235683272551527
2488,0.334619304325553,0.196703947961184,0.307009423556073,0.235726423009148
2487,0.334154916713984,0.196615384249679,0.307196019877364,0.235769822607653
2486,0.333667740011728,0.196524172942694,0.307394614616128,0.235813472765789
2485,0.333167462401463,0.196432299719794,0.307599132208068,0.235857374910154
2484,0.332650432817575,0.196339815449412,0.307815220282642,0.235901530475237
2483,0.332118212027056,0.196247181090476,0.308032718018039,0.235945940903455
2482,0.331572641660529,0.196154716939072,0.308116313908787,0.235990607645199
2481,0.331018167185348,0.196058395762564,0.308209443632205,0.236035532158872
2480,0.33045384378252,0.195960758425037,0.308312619686292,0.236080715910932
2479,0.329880408854543,0.195863570760778,0.308421823694932,0.236126160375932
2478,0.329298202738958,0.195790303929664,0.308537285917549,0.236171867036566
2477,0.328717841369415,0.195843663803515,0.30865740478937,0.236217837383705
2476,0.32812950946119,0.19589187366635,0.30878399257185,0.236264072916443
2475,0.327545603306755,0.195936340016043,0.308912453080245,0.23631057514214
2474,0.326951396430586,0.195981955681698,0.309042545499644,0.23635734557646
2473,0.326357189554417,0.196027571347353,0.309172637919043,0.23640438574342
2472,0.325760799693984,0.196073899816152,0.309297878140196,0.236451697175428
2471,0.32517168269207,0.196120494262429,0.309412161508779,0.236499281413328
2470,0.324581568911935,0.196168314152597,0.309517665734018,0.236547140006443
2469,0.324002707480792,0.196216279793106,0.309613267694277,0.23659527451262
2468,0.323430242072517,0.196244703424996,0.309697860433851,0.236643686498271
2467,0.32287534300043,0.196203369500711,0.309773546270125,0.236692377538417
2466,0.322341354336116,0.196167981349177,0.309837335305458,0.236741349216735
2465,0.321826241601075,0.196136855684905,0.309892886174898,0.236790603125598
2464,0.321331288283602,0.196110127793812,0.309940617892647,0.236840140866126
2463,0.320857437841404,0.19608762944391,0.30998085499345,0.23688996404822
2462,0.320398869184317,0.196067503550333,0.310016584661091,0.236940074290619
2461,0.319964384484264,0.196051525152562,0.310046669195181,0.236990473220934
2460,0.319538264584825,0.196035902081731,0.310075159302425,0.237041162475703
2459,0.319126961691783,0.196022454863149,0.31009958256619,0.237092143700426
2458,0.318721742471699,0.196009477193027,0.310121109456841,0.23714341854962
2457,0.31831734378965,0.195994754678965,0.310143682769398,0.23719498868686
2456,0.317910095879034,0.195979372416921,0.310166730212813,0.237246855784823
2455,0.317503526907895,0.195962119114468,0.310191010301654,0.23729902152534
2454,0.317090349047668,0.195942915713567,0.310218008109674,0.237351487599436
2453,0.316670770930183,0.195921760522393,0.310247834352614,0.237404255707381
2452,0.316251370090536,0.195899408124602,0.310281142660966,0.237457327558735
2451,0.315826419815687,0.19587521493959,0.310317369713948,0.237510704872393
2450,0.315401469540839,0.195851021754578,0.31035359676693,0.237564389376637
2449,0.314969042510549,0.195826692394253,0.310391328113293,0.237618382809176
2448,0.314531352639068,0.195800421273934,0.310432117618727,0.237672686917201
2447,0.314091231637037,0.195775905624735,0.310471333251811,0.237727303457426
2446,0.313648744999571,0.195752991028356,0.310509151737467,0.237782234196142
2445,0.313203930881788,0.195731713070645,0.310545689700846,0.237837480909259
2444,0.312745362224701,0.195711587177068,0.310581419368487,0.237893045382358
2443,0.312291377899899,0.195694933001801,0.310613458366945,0.237948929410738
2442,0.311825969053294,0.195679364759449,0.310646262922898,0.238005134799466
2441,0.311355569184051,0.195666689436556,0.310677634565711,0.238061663363422
2440,0.310872502665099,0.195655009314153,0.310710151769094,0.238118516927354
2439,0.310372622850282,0.195645709426425,0.310743702004794,0.23817569732592
2438,0.309858497126723,0.195637017274331,0.310780527795588,0.238233206403743
2437,0.309318243489407,0.195629941670705,0.310820419431594,0.238291046015458
2436,0.308743853484223,0.19562383850053,0.310864712095438,0.238349218025762
2435,0.308142764999762,0.195623469749118,0.310910472797097,0.238407724309464
2434,0.30749733360756,0.19562843873582,0.310959945996652,0.238466566751535
2433,0.306812502627166,0.195637426611925,0.311012627524299,0.238525747247158
2432,0.306086745340441,0.195657111870424,0.311063799977335,0.238585267701779
2431,0.305306543419392,0.195691263607473,0.311029547687525,0.238645130031157
2430,0.304482154336572,0.195737593978081,0.31095672422915,0.238705336161416
2429,0.303621188656851,0.195806914430435,0.310968238239805,0.238765888029095
2428,0.302729734430952,0.195901620856978,0.310996141287924,0.238826787581198
2427,0.301817598487689,0.19601808404125,0.311015083679444,0.23888803677525
2426,0.300883952583071,0.196162714172652,0.311027212240291,0.238949637579342
2425,0.299939895384808,0.196283618114992,0.311035064144883,0.239011591972188
2424,0.298984632384038,0.196370980300684,0.311048870768028,0.239073901943175
2423,0.298029926697467,0.196482801519625,0.311078434048481,0.239136569492416
2422,0.297085229308002,0.19662062314532,0.311108432139479,0.239199596630801
2421,0.296158449879465,0.196785034570135,0.311138918481695,0.23926298538005
2420,0.295251167356992,0.196975034608373,0.311169177817938,0.239326737772767
2419,0.294362844783937,0.197188868981967,0.311200661342919,0.239390855852491
2418,0.293500839704645,0.197423472838924,0.311224234740382,0.239455341673751
2417,0.292659832869397,0.197677364160696,0.311238536892003,0.239520197302118
2416,0.291846252899404,0.197948833156555,0.31123624400062,0.239585424814259
2415,0.291057699098697,0.198235571349563,0.311207768343451,0.23965102629799
2414,0.2902946720905,0.198534821965245,0.311134224709673,0.239717003852331
2413,0.289560594302119,0.198846943448532,0.310945080070199,0.239783359587559
2412,0.288851987280633,0.199171726018336,0.310718641621366,0.239850095625265
2411,0.288165049791704,0.199509702413055,0.310455360780331,0.239917214098404
2410,0.28749638864336,0.199864744381427,0.310161354223265,0.239984717151351
2409,0.286842984744238,0.200232969704477,0.309844907007906,0.24005260693996
2408,0.286197331635255,0.200615465588204,0.309510328613376,0.240120885631613
2407,0.285555973984906,0.20099824518374,0.309170800706503,0.240189555405279
2406,0.284915429135485,0.201384074182665,0.3090017621987,0.240258618451568
2405,0.284276279122707,0.201779188528737,0.308828382464755,0.240328076972786
2404,0.283633561540426,0.202182611364956,0.308651452246912,0.240397933182994
2403,0.282992833678981,0.202595640565999,0.308470679240268,0.24046818930806
2402,0.282345513110677,0.203011562387395,0.308288585575581,0.240538847585715
2401,0.281691794882981,0.203430377854137,0.308119365818505,0.240609910265615
2400,0.28103691863456,0.203853252934154,0.307956250848149,0.240681379609389
2399,0.280385018042295,0.20428704731742,0.307787633798677,0.240753257890704
2398,0.27973311745003,0.204720841700685,0.307733648314079,0.240825547395315
2397,0.27908491401369,0.205159884300897,0.307750579600066,0.240898250421128
2396,0.278444870485831,0.205605147808853,0.30776636098829,0.240971369278251
2395,0.277813515134366,0.206056537411966,0.307781537298069,0.241044906289057
2394,0.277190669333248,0.206610489045276,0.307796330269516,0.241118863788239
2393,0.276581820564437,0.207067828730779,0.307807503461992,0.241193244122868
2392,0.275986837721767,0.207527226319495,0.307816717792341,0.241268049652449
2391,0.275406137894311,0.207985479410171,0.307800635397018,0.241343282748984
2390,0.27484026766156,0.208442576100061,0.307657060161061,0.241418945797025
2389,0.274285571967831,0.208899178414122,0.30751016840701,0.241495041193738
2388,0.27374675901348,0.209355069524847,0.307356531762862,0.241571571348955
2387,0.273227668160948,0.20981250134154,0.307197622285098,0.241648538685239
2386,0.272721537675872,0.210273904603837,0.307038011204776,0.241725945637938
2385,0.272225422751938,0.210736964376926,0.306876179400069,0.24180379465525
2384,0.271738015323261,0.211210956736505,0.306720651673024,0.241882088198276
2383,0.27126316639021,0.211692368893819,0.306566017584807,0.241960828741082
2382,0.270792831012834,0.212189163611942,0.306420346206756,0.242040018770764
2381,0.270321998249005,0.212704694549575,0.30628809119448,0.242119660787496
2380,0.269856604518649,0.213239543215796,0.306165886222203,0.242199757304604
2379,0.269396666213036,0.213802429931945,0.306057966376046,0.242280310848615
2378,0.268933169327687,0.214389077444168,0.305964949119775,0.242361323959322
2377,0.268468575023463,0.215007106518745,0.305889793126036,0.242442799189847
2376,0.26800618721258,0.215655406570742,0.305828454070224,0.242524739106696
2375,0.26753940040003,0.216334342758057,0.305783825298592,0.242607146289825
2374,0.267068631010155,0.217042003324984,0.305754678847827,0.242690023332698
2373,0.266595048724404,0.217642058567252,0.305739903066122,0.242773372842348
2372,0.266126430168979,0.218065441839056,0.305734853203748,0.242857197439443
2371,0.265664397522136,0.218497794364882,0.305736366645159,0.242941499758341
2370,0.265202600505101,0.218943455366383,0.305751212933492,0.243026282447156
2369,0.264750831124798,0.219400804141221,0.305775150521944,0.243111548167817
2368,0.264310777436165,0.219869483406579,0.305930502297009,0.243197299596136
2367,0.263881717729058,0.220346709632785,0.306155676634634,0.24328353942186
2366,0.263462753160558,0.220832522408071,0.306390148356657,0.243370270348745
2365,0.26305467876104,0.22132716154005,0.306633426130677,0.243457495094608
2364,0.262658874787323,0.221831346435786,0.306884037974927,0.243545216391397
2363,0.262282867877682,0.222343769055966,0.307139676198226,0.24363343698525
2362,0.261914915131453,0.222862651450469,0.307399916440966,0.243722159636559
2361,0.261561853056272,0.22337833126631,0.307663992636304,0.243811387120035
2360,0.261213076509235,0.224078756176947,0.307930092397521,0.243901122224767
2359,0.260875073027484,0.224832698657352,0.308197496706637,0.243991367754289
2358,0.260541492899983,0.225591723520485,0.308466750150569,0.244082126526643
2357,0.260212116293669,0.226349502820181,0.308737972648982,0.24417340137444
2356,0.259889409797252,0.227107062013284,0.309008243550525,0.244265195144927
2355,0.259573495715817,0.227864647170181,0.309277379477347,0.24435751070005
2354,0.2592520899948,0.2286129898222,0.30954630422109,0.244450350916518
2353,0.258933509398997,0.229356621750432,0.309811847749417,0.244543718685866
2352,0.258620481587525,0.23008307705366,0.310070946744542,0.244637616914521
2351,0.258299092795307,0.230479056351309,0.310325624463488,0.244732048523867
2350,0.257980604913039,0.230845255515434,0.310577425596015,0.244827016450308
2349,0.257661940945052,0.231206704562914,0.310822143520191,0.244922523645332
2348,0.257335449591037,0.231514855914072,0.311067624936354,0.245018573075579
2347,0.256997404266613,0.231384178259856,0.311308836055581,0.245115167722904
2346,0.256651921458034,0.23124639539103,0.311544005656801,0.245212310584442
2345,0.256300846520886,0.231098656695371,0.311770543079384,0.245310004672673
2344,0.255943113099287,0.230944407019001,0.311990564097185,0.245408253015489
2343,0.255580239082337,0.23077632271243,0.31199799829184,0.245507058656259
2342,0.255208499144139,0.230585342674629,0.311972419498769,0.245606424653894
2341,0.254831362000561,0.230387900965145,0.311942156466874,0.245706354082912
2340,0.254446989547214,0.230181181270143,0.31190496440792,0.245806850033506
2339,0.254069338654266,0.230223869591937,0.31186812662947,0.245907915611607
2338,0.25368738023597,0.230318460011216,0.311826151786802,0.246009553938954
2337,0.253302076828609,0.230406197158027,0.311778692395327,0.246111768153156
2336,0.252921967929242,0.230485347732697,0.311723621284386,0.246214561407762
2335,0.252549007787413,0.230559324590528,0.311663596648644,0.246317936872325
2334,0.252182192850528,0.230624565262791,0.311595303644864,0.246421897732469
2333,0.251823287421416,0.230684553090657,0.311521708998678,0.246526447189955
2332,0.251472487658878,0.230739279963692,0.311808348116603,0.246631588462749
2331,0.251126531668249,0.230784183433633,0.312107221120272,0.246737324785089
2330,0.250790264487466,0.230822190526703,0.312432503482835,0.24684365940755
2329,0.250462866999945,0.230854574105582,0.312753067487687,0.246950595597111
2328,0.25014489767801,0.230884517459194,0.313070845755371,0.247058136637226
2327,0.249826928356075,0.230914460812805,0.313388624023055,0.247166285827884
2326,0.249518502996714,0.230938533843195,0.313785388593492,0.247275046485684
2325,0.249212374245114,0.230962568709442,0.314440264499008,0.247384421943895
2324,0.248916546215248,0.231108835680344,0.315093477451085,0.24749441555253
2323,0.248620718185382,0.231355351312849,0.315746690403162,0.247605030678409
